"cod_municipio","arquivo","cnpj","razao_social","ano_do_relatorio","cod_agencia","nome_municipio","nome_agencia","pesquisa","tipo","bbox.1","bbox.2","bbox.3","bbox.4","endereco_google"
"2927408","../data/2012/pas_comum.csv","00767941.0001-55","PICUI RURAL RESTAURANTE LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AVENIDA OCTAVIO MANGABEIRA , 8040 - CASA - PATAMARES, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","05943530.0001-97","PIER NORT EMPREENDIMENTOS E SERVICOS LTDA ME",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"PRACA GENERAL OSORNO SN , 1 - PORTO DOS TAINH - RIBEIRA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","14988935.0001-32","PINHO ASSESSORIA EM SISTEMAS LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"LADEIRA DO ACUPE , 104 - A . DE BROTAS, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","07648992.0001-07","PITANGA VERMELHA COM . DE ALIMENTOS E BEBIDAS",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV TANCREDO NEVES - SHOPPING CENTER IGUATEMI , 148 - QD Z , LJ 06 , 1 - CAMINHO DAS ARVORES, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","01143143.0001-15","PITTA SERVICOS DE SEGURANCA E VIGILANCIA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"R NOSSA SRA DE GUADALUPE , 2 - ACUPE DE BROTAS, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","10729743.0001-50","PITUBA CAFE E ALIMENTOS LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AVENIDA MANOEL DIAS DA SILVA , 1338 - PITUBA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","34430421.0001-74","PIZZA EXPRESSO LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV VASCO DA GAMA , 370 - 1 E 2 ANDAR - ENGENHO VELHO DE BROTAS, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","03860432.0001-60","PIZZAIONA COMERCIO DE PIZZAS LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA PROF LUIZ ASELMO , 164 - LUIZ ANSELMO, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","07151652.0001-76","PIZZARIA CHEIRO & SABOR LTDA ME",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV CAMINHO DE AREIA , 135 - LOJA F - VILA RUI BARBOSA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","16101602.0001-75","PIZZARIA TIDO LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA BAHIA , 144 - PITUBA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","09362630.0001-80","P TIO IT LIA IGUATEMI ALIMENTOS E BEBIDAS",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV . TANCREDO NEVES , 148 - LOJA 13 , IGUAT - CAMINHO DAS ARVORES, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","01848667.0001-01","PLAN SERVIÇOS E COMERCIO DE PRODUTOS",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA DIRETA DE SANTO ANTONIO , 307 - CENTRO, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","03615555.0001-36","PLANETA TRANSPORTES E SERVIÇOS LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA MARTINIANO BOMFIM , S / N - IAPI, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","03100454.0001-22","TREVISO TRANSP . E ALUGUEL DE MAQUINA LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV TANCREDO NEVES , 1485 - SALA 809 - IGUATEMI, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","01700903.0001-48","TRIDIMENSIONAL TREIN CONSULT E EVENTOS LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA DIRETA DO URUGUAI , 118 - SALA 2 - URUGUAI, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","05818805.0001-60","PLURAL MARKETING PROMOCIONAL LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA ALCEU AMOROSO LIMA , 314 - EDF ANTARES - CAMINHO DAS ARVORES, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","14725444.0001-07","PODIUM ACADEMIA DE GINASTICA E ESTETICA LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV DOM JOAO VI , 146 - BROTAS, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","04163678.0001-46","POLO PROFESSIONAL SERVIÇOS LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA DR . ARISTIDES DE OLIVEIRA , 21 - CASA - SANTA MONICA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","02131834.0001-61","POLO-IT INFORMA §ÃO E TECNOLOGIA LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV . TANCREDO NEVES , 3343 - SALA 801 BL B - CAMINHO DAS RVORES, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","16346975.0001-06","PONTO CERTO COMERCIO DE CEREAIS LTDA EPP",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"PC GAGO COUTINHO , S / N - AEROP INTER SSA - SAO CRISTOVAO, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","13615778.0001-57","PONTO PUBLICIDADE LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AVENIDA TANCREDO NEVES , 1543 - ED GARCIA DAVIL - PITUBA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","06192691.0001-59","PONTOCOM TELEFONIA E SISTEMA LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA FREDERICO SIMOES , 98 - SALA 1205 - CAMINHO DAS ARVORES, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","07345258.0001-79","PONTONET COM SERV DE INFORMATICA LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV . ANTÔNIO CARLOS MAGALHÃES , 1962 - LOJA 22 - PARQUE BELA VISTA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","00646830.0001-90","PONTUAL TERCEIRIZA §ÃO E EMPREEMDIMENTOS LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RODOVIA BA , 526 - EDIF ESPAÇO EMP - JD DAS MARGARIDAS, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","03725700.0001-31","POOL LINS SERVIÇOS LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"ALAMEDA TUPA , 03 - CAMPINAS DE BROTAS, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","04438816.0001-52","PORTAL F ANTARES NUCLEO DE ESPECIALI E",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA PROFESSOR FRANCISCO CONCEICAO MENEZES , S / N - RIO VERMELHO, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","15687056.0001-33","PORTAL HOTEIS LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV ANTONIO CARLOS MAGALHAES , S / N - TERM RODV SALVA - PITUBA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","04538315.0001-48","PORTAL SEGUROS LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA MATO GROSSO , 164 - 3 ANDAR - PITUBA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","10776057.0001-30","PORTO BRASIL",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AVENIDA OCEANICA , 819 - SEM COMPLEMENTO - BARRA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","34338079.0001-87","PORTO FAROL EMPREENDIMIENTOS TURISTICOS LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA MILTON DE OLIVEIRA , 132 - BARRA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","09188291.0001-68","PORTO GOURMET RESTAURANTE LTDA - EPP",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV . LAFAYETE COUTINHO ( ANTIGO 59 ) PORTO TRAPICHE RES , 496 - LOJA 09 - COMERCIO, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","86700390.0001-28","PORTOBELLO SALVADOR HOTÉIS E TURISMO LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AVENIDA OCE NICA , 2275 - HOTEL - ONDINA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","07190536.0001-66","POUSADA MARES LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA FERNANDES DA CUNHA , 78 - TERREO 1 E 2 PA - MARES, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","01735989.0001-44","POUSADA PIATA LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA PIRAMBEBA , 98 - PLAKAFOR, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","01931188.0001-54","POUSADA PIR MIDE DO SOL LTDA",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"TRAVESSA PINTO , 01 - PERNAMBUÉS, Salvador, BA, Brazil"
"2927408","../data/2012/pas_comum.csv","02688407.0001-89","PR COMERCIO DE ALIMENTOS LTDA ME",2011,"292740806","Salvador","Salvador","pas","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"LARGO DO RETIRO , 09 - TERREO - RETIRO, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","04514037.0001-99","CEMITÉRIO PARQUE DE SALVADOR LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA ALIOMAR BALEEIRO , S / N - KM 7 , 5 - CAJAZEIRAS, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","03403394.0001-17","CENTRAL DE SALVADOR TRANSPORTES URBANOS LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV . ALIOMAR BALEEIRO , 1923 - JARDIM CAJAZEIRA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","15175136.0001-00","CENTRO DE ESTETICA DE SALVADOR LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV CENTEN RIO , S / N - SHOPPING BARRA - CHAME CHAME, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","16125791.0001-16","CHALÉ REFEIÇ´ ES LTA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA THOMAZ GONZAGA , 101 - PERNABUES, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","13554910.0001-68","COMPANHIA BAIANA DE PESQUISA MINERAL - CBPM",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV QUARTA , 460 - CAB - CAB, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","14372148.0001-61","COMPANHIA DAS DOCAS DO ESTADO DA BAHIA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"COMERCIO , 1551 - ESTA §ÃO MARITIM - COMERCIO, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","14772388.0001-53","CONTASSO CONTADORES ASSOCIADOS SOCIEDADE",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV OCEANICA , SLS . 232 , 233 , 235 , 236 , 239 , 551 - BARRA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","14588818.0001-81","COPIADORA UNIVERSITARIA LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"R CAETANO MOURA , 92 - FEDERA §ÃO, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","00717511.0001-29","CPM BRAXIS OUTSOURCING S / A",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV . ANTONIO CARLOS MAGALHÃES , 3840 - 3ÍANDAR PARTE - PITUBA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","10545772.0001-62","CPP SERVIÇOS E PROJETO TELECOM LTDA ME",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA JORGE NOVIS , 10 - EDIF ROIZ SALA - VILA LAURA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","02510321.0002-42","CRISTAL LAVANDERIA HOSPITALAR LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA ELIZIO MESQUITA , 340 - GALPAO - PIRAJA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","33833880.0001-36","CS CONSTRUÇ´ ES E EMPREENDIMENTOS LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV . TANCREDO NEVES , 805 - ED . ESPAÇO EMPR - CAMINHO DAS RVORES, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","86714318.0001-50","CTM LOCA §ÃO DE MÃO DE OBRA COMERCIO E",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV . EDGARD SANTOS , 41 - PREDIO - NARANDIBA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","13219100.0001-55","DEL REY EMPREENDIMENTOS TURÍSTICOS LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA CATARINA FOGAÇA , 998 - JARDIM ARMA §ÃO, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","07772298.0001-05","DIGITAL SERVICE COMERCIO E SERVICOS DE",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV MANOEL DIAS DA SILVA , 2337 - PITUBA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","06108130.0001-29","DIGITAL 9 GRAFICA LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA JACARANDA , EDF TICIANO , 879 - LOJA 06 - BROTAS, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","04014867.0001-57","DMAPAS BRASIL LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA ITATUBA EDF COSMOPOLITAN MIX , 201 - SALA 806 - PARQUE BELA VISTA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","08237639.0001-05","DNA MAO DE OBRA TEMPORARIA LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV TANCREDO NEVES CENTRO EMPRESARIAL IGUATEMI , 274 - BLOCO B SALA 82 - CAMINHO DAS ARVORES, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","16334880.0001-72","DUMA CRIAÇ´ ES E PRODUÇ´ ES ARTISTICAS LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA LEONOR CALMON , 44 - 19ÍANDAR - CANDEAL, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","15130826.0001-42","EBEC ESCOLA BAHIANA DE EXPANSÃO CULTURAL",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA JOÃO DAS BOTAS , 121 - CANELA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","16327827.0001-44","EBF ESCOLA BAHIANA DE FORMACAO DE VIGILANCIA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"ESTRADA VELHA DE CAMPINAS , 69 - 1ÍANDAR - CAMPINAS DE PIRAJA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","00317633.0001-28","ECONTAP EMPRESA DE CONTABILIDADE PUBLICA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV PROF MAGALHAES NETO EDF LENA EMPRESARIAL , 1752 - SALA 801 A 811 - PITUBA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","04867591.0001-50","EMPENHO CONTABILIDADE E GESTAO EMPRESARIAL",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV . TANCREDO NEVES , 1632 - SL 1309 - CAMINHO DAS ARVORES, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","14772867.0001-70","EMPRESA BAIANA DE DESENVOLVIMENTO AGRICOLA S",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AVENIDA DORIVAL CAYMI , 15649 - ITAPU ¡, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","16082018.0001-10","EMPRESA DE TRANSPORTES BOA VIAGEM",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AVENIDA AFRANIO PEIXOTO , 901 - PARIPE, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","34391615.0001-08","EMPRESA DE TRANSPORTES UNIAO LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA TIO JUCA , S / N - JARDIN ELDORADO - BAIRRO DO IAPI, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","15111297.0001-30","EMPRESA EDITORA A TARDE S / A",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA PROF . MILTON CAYRES DE BRITO , 204 - TERREO - CAM . DAS RVORES, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","33947839.0001-90","EMPRESA METROPOLITANA DE RADIODIFUSAO LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA CONDE PEREIRA CARNEIRO , 226 - PERNAMBUES, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","14823017.0001-53","EMRESA DE LIMPEZA URBANA DO SALVADOR",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RODOVIA BR 324 , S / N - KM 8 , 5 - PORTO SECO PIRAJ, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","16041592.0001-20","EMTRAM EMPRESA DE TRANSPORTES MACAUBENSE",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AVENIDA CENTEN RIO , 2883 - 10 AND . S / 1005 - CHAME CHAME, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","04075619.0001-16","ENASHOPP EMPRESA NACIONAL DE ADM DE SHO",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV TANCREDO NEVES , EDF SUAREZ TRADE , 450 - 30 ANDAR , SALA - CAMINHO DAS ARVORES, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","13745542.0001-35","ENTEL COMERCIO E REPRESENTACOES LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AVENIDA SANTIAGO DE COMPOSTELA , 192 - PARQUE BELA VISTA, Salvador, BA, Brazil"
"2927408","../data/2012/pia_comum.csv","11156249.0001-07","INDUSTRIA E COMERCIO DE",2011,"292740806","Salvador","Salvador","pia","comum",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"ENGENHO VELHO DE BR, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","16306870.0001-23","ESCRITA COMERCIO E SERVIÇOS LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV . ALPHAVILLE , 199 - ALPHAVILLE I, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","15129950.0001-98","EU LUZ EMPREENDIMENTOS LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AVENIDA CENTENARIO , 2992 - 2 PISO S . BARRA - CHAME CHAME, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","05163585.0001-84","EXPRESSO VITORIA BAHIA LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"ESTRADA LOBATO / CAMPINAS , 62 - CAMPINAS DE PIRAJA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","07823239.0001-00","FIESTA BAHIA HOTEL LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV . ANTÔNIO CARLOS MAGALHÃES , 711 - ITAIGARA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","03369903.0001-32","FOTO PLUS COMERCIO E SERVICOS FOTOGRAFICOS",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV TANCREDO NEVES , 3133 - LOJA 1057 SALVA - CAMINHO DAS ARVORES, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","08755418.0001-10","FRAGATA E ANTUNES ADVOGADOS ASSOCIADOS",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV ESTADOS UNIDOS , 50 - 6ÍANDAR - COMERCIO, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","02340937.0001-31","G C ATIVIDADES FÍSICAS LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"ARISTIDES FRAGA LIMA , 217 - PITUBA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","42086967.0001-88","GERALTEC CONSULTORIA EM EQUIPAMENTOS LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA FREDERICO SIM ´ ES , 98 - SALA 1207 - CAM . DAS RVORES, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","32668055.0001-60","GLOBAL ENGENHARIA LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"AV TANCREDO NEVES , 1672 - EDF CATABAS EMP - PITUBA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","03914783.0001-07","HAMMER ACADEMIA DE GINASTICA LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA PARA , 427 - PITUBA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","08945303.0001-99","IBEJA CONSERVA §ÃO DE IMOVEIS LTDA",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA PORTUGAL , 5 - EDF STATUS - COMÉRCIO, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","00447636.0001-86","ICEF-IMPACTO CONSULTORIA ESPECIALIZADA EM",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA MARECHAL ANDREA , 364 - PITUBA, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","41991225.0001-34","IDEIA DIGITAL SISTEMAS CONSULTORIA E",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA THOM S ANTÔNIO GONZAGA , 226 - PERNAMBUÉS, Salvador, BA, Brazil"
"2927408","../data/2012/pas_vip.csv","16103988.0001-54","IDEIA 3 COMUNICACAO E EXPANSAO DE NEGOCIOS",2011,"292740806","Salvador","Salvador","pas","vip",-38.699264044,-12.7335624114062,-38.3040374177826,-13.0173807134146,"RUA ALCEU AMOROSO LIMA , EDF EMPRESARIAL NIEMEYER , 470 - SOBRELOJA , 1O A - CAMINHO DAS ARVORES, Salvador, BA, Brazil"
